"index","fiberhood","f3","netsecfootage","connected","completed","upstreamsection","downstreamchildren","f1percent","f2percent","f3percent","detaileddesignstatus","fiberpullfootage","ponlocationapproved","residentialhhp","strandfootage","constructionpackagestatus","project","permitsapproved","borefootage","asbuiltscomplete","specialprojectsmduhoaother","businesshhp","totalhhp","detaileddesignstartdate","ponsize","projectedborefootage","odc","ponlocationdesigned","detaileddesigncompletiondate","preliminarycxpsenttoconstruction","asbuiltsreceivedfromconstruction","phase","estimatedaerialpercent","estimatedugpercent","estimatedpathfootage","dateconstructionpassedtooperations","poncabinetsetdate","actualactivationdate","constructionstartdate","borefootagecompleted","remainingstrand","targetconstructioncompletedate","actualconstructioncompletedate","asbuiltssenttoengineering","constructionpercentagecompleted","dateopsapprovedforactivation","strandcompleted","targetactivationdate","borefootageremaining","odccabinetready","numpermits","permitapprovalstatus","permitapproveddate","permitsubmitdate","packagestatus","packagehomesearned","rolluphomesearned","downstreamhomes","ringestpackagefootage","ringpackagestatus","ringpercentcomplete","feederestpackagefootage","feederpackagestatus","feederpercentcomplete","f1f2f3estfootage","robustdetail","fhpercentcomplete","fhnetworkstatus","networkstatus","homesearned","ringhomesearnedshare","feederhomesearnedshare","fiberhoodhomesearnedshare","packagepercentcomplete","ring","feeder","hiearchy","hhp","coszonename","coscoalescezonegroup","coszonecurrentstatus","cossurveyorsignup","coszonestatus","cosfhname","cxinfrastructurecompletedate","plannedactivatedate","plannedmogroup","actualactivatedate","litmogroup","infactualcost","infactuallaborcost","infactualmaterialcost","inftotalstrand","inftotalduct","infpathfootage","infcostperpathmile","infcostperhhp","aerestcosttobuild","ugestcosttobuild","estcosttobuild","costtobuild","costperhhp","cabaddress","cabbandwidthtest10gigringcomplete","cabphase","cabsiteplancompleteest","cabrackconfigurecalixequipcomplete","cabstarte7finalconfigalarmfmptestingest","caboepwrmakereadystart","cabagghub","cabodccabinet","cabwirepowerodccabinetstartest","cabaddressrequestsubmitted","cabpermitsreceivedest","cabpermitssubmittedactual","cabe7finalconfigalarmfmptestingcomple","cabsplicetestringfibersstartest","cabcabinetproductionreadyactual","cabsiteplancompleteactual","cabstart10gigringturnuptestest","cabpermitssubmittedest","cabwirepowerodccabinetstartactual","cabpermitsreceivedactual","cabelectricalinspectionapprovedest","cabcabinetproductionreadyest","cabdesignpermitstart","cabwirepowerodccabinetcompleteactual","cabstart10gigringturnuptestactual","cabelectricalinspectionapprovedactual","cabconstructioncompleteactual","cabstartbandwidthtest10gigringactual","caboepwrappapproved","cabconstructionstartest","cabstarte7finalconfigalarmfmptestingactual","cabstartbandwidthtest10gigringest","caboepwrappsubmitted","cabsplicetestringfiberscomplete","cabsplicetestringfibersstartactual","cabsubtendring","cabrackbaseconfigurecalixequipstartest","cab10gigringturnuptestcomplete","cabodccabinetsize","cabconstructioncompleteest","cabrackbaseconfigurecalixequipstartactual","caboepwrconnectcomplete","cabsiteaddressrxd","cabconstructionstartactual","surveymrc","totalsurveys","surveyarpu","activemrc","actualmrc","totalsubscribers","firstinstall","activearpu","actualarpu","scheduledinstalls","firstschedinstall","earliestinstall","surveytakerate","subtakerate","combinedtakerate","penetrationbucket","surveybutnotsub","surveypercent","percentofsurveynowsub","notsubnorsurvey"
209,YR07,YR07,0,false,false,HIA03-3,{},0,0,0,Complete,0.0,,,0,,Medina Fiber,,0,,,,124,"2022-06-28",,25661,HIA03,"7/29/21","2022-08-22",,,"6",0.0,1.0,25661,,,,,0,0,,,,,,0,,"0.0",NO,2,Permits Submitted,,"2021-09-07",Construction Package,3,3,124,0,Planning,0.0,0,Detailed Design,0.025,25661,"Ring: HIA HIB Ring - Planning, Feeder: HIA03-3 - Detailed Design, FH: Construction Package",0.03375,Construction Package,Construction Package,4,0.0,1.085,3.1,0.05,HIA HIB Ring,HIA03-3,F3,124,York 07 (YR07),Medina,Survey,Survey,Survey,YR07,,,,,,,,,,,,,,0,482427,482427,482427.0,3890.54,TBD,,"6.0",,,,,HINCKLEY,HIA03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,459.93,7.0,65.7,,,0.0,,,,,,,0.06,0.0,0.06,<10%,7.0,0.06,0.0,117.0
210,YR08,YR08,0,false,false,HIA03-3,{},0,0,0,Complete,0.0,,,0,,Medina Fiber,YES,0,,,,95,"2022-07-01",,17647,HIA03,"7/29/21","2022-08-22",,,"6",0.0,1.0,17647,,,,,0,0,,,,,,0,,"0.0",NO,1,Permits Approved,"2021-09-24","2021-08-30",Permits Approved Ready For Construction,5,5,95,0,Planning,0.0,0,Detailed Design,0.025,17647,"Ring: HIA HIB Ring - Planning, Feeder: HIA03-3 - Detailed Design, FH: Permits Approved Ready For Construction",0.058750000000000004,Permits Approved Ready For Construction,Permits Approved Ready For Construction,6,0.0,0.8312499999999999,4.75,0.1,HIA HIB Ring,HIA03-3,F3,95,York 08 (YR08),Medina,Survey,Survey,Survey,YR08,,,,,,,,,,,,,,0,331764,331764,331764.0,3492.25,TBD,,"6.0",,,,,HINCKLEY,HIA03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,677.89,10.0,67.79,,,0.0,,,,,,,0.11,0.0,0.11,>10%,10.0,0.11,0.0,85.0
211,YR02,YR02,0,false,false,HIA03-3,{},0,0,0,Complete,0.0,,,0,,Medina Fiber,YES,0,,,,62,"2022-06-15",,12619,HIA03,"7/29/21","2022-08-22",,,"6",0.0,1.0,12619,,,,,0,0,,,,,,0,,"0.0",NO,1,Permits Approved,"2021-11-05","2021-09-27",Permits Approved Ready For Construction,3,3,62,0,Planning,0.0,0,Detailed Design,0.025,12619,"Ring: HIA HIB Ring - Planning, Feeder: HIA03-3 - Detailed Design, FH: Permits Approved Ready For Construction",0.058750000000000004,Permits Approved Ready For Construction,Permits Approved Ready For Construction,4,0.0,0.5425,3.1,0.1,HIA HIB Ring,HIA03-3,F3,62,York 02 (YR02),Medina,Survey,Survey,Survey,YR02,,,,,,,,,,,,,,0,237237,237237,237237.0,3826.4,TBD,,"6.0",,,,,HINCKLEY,HIA03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,579.9399999999999,6.0,96.66,,,0.0,,,,,,,0.1,0.0,0.1,<10%,6.0,0.1,0.0,56.0
212,BE01,BE01,0,false,false,HIA04-1,{},0,0,0,Complete,0.0,,,0,,Medina Fiber,,0,,,,96,"2022-06-16",,6867,HIA04,"7/29/21","2022-08-22",,,"6",0.0,1.0,6867,,,,,0,0,,,,,,0,,"0.0",NO,1,Not Submitted,,,Construction Package,2,2,96,0,Planning,0.0,0,Construction Package,0.05,6867,"Ring: HIA HIB Ring - Planning, Feeder: HIA04-1 - Construction Package, FH: Construction Package",0.042499999999999996,Construction Package,Construction Package,4,0.0,1.6799999999999997,2.4000000000000004,0.05,HIA HIB Ring,HIA04-1,F3,96,Brunswick East 01 (BE01),Medina,Survey,Survey,Survey,BE01,,,,,,,,,,,,,,0,129100,129100,129100.0,1344.79,TBD,,"6.0",,,,,HINCKLEY,HIA04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,99.99,1.0,99.99,,,0.0,,,,,,,0.01,0.0,0.01,<10%,1.0,0.01,0.0,95.0
213,BE02,BE02,0,false,false,HIA04-2,{},0,0,0,Complete,0.0,,,0,,Medina Fiber,,0,,,,95,"2022-06-21",,11725,HIA04,"7/29/21","2022-08-25",,,"6",0.0,1.0,11725,,,,,0,0,,,,,,0,,"0.0",NO,2,Permits Submitted,,"2021-11-03",Construction Package,2,2,95,0,Planning,0.0,0,Detailed Design,0.025,11725,"Ring: HIA HIB Ring - Planning, Feeder: HIA04-2 - Detailed Design, FH: Construction Package",0.03375,Construction Package,Construction Package,3,0.0,0.8312499999999999,2.375,0.05,HIA HIB Ring,HIA04-2,F3,95,Brunswick East 02 (BE02),Medina,Survey,Survey,Survey,BE02,,,,,,,,,,,,,,0,220430,220430,220430.0,2320.32,TBD,,"6.0",,,,,HINCKLEY,HIA04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,179.97,4.0,44.99,,,0.0,,,,,,,0.04,0.0,0.04,<10%,4.0,0.04,0.0,91.0
214,BC02,BC02,0,false,false,HIA04-2,{},0,0,0,Complete,0.0,,,0,,Medina Fiber,,0,,,,64,"2022-06-22",,2722,HIA04,"7/29/21","2022-08-25",,,"6",0.0,1.0,2722,,,,,0,0,,,,,,0,,"0.0",NO,1,Not Submitted,,,Construction Package,2,2,64,0,Planning,0.0,0,Detailed Design,0.025,2722,"Ring: HIA HIB Ring - Planning, Feeder: HIA04-2 - Detailed Design, FH: Construction Package",0.03375,Construction Package,Construction Package,2,0.0,0.5599999999999999,1.6,0.05,HIA HIB Ring,HIA04-2,F3,64,Brunswick Central 02 (BC02),Medina,Survey,Survey,Survey,BC02,,,,,,,,,,,,,,0,51174,51174,51174.0,799.59,TBD,,"6.0",,,,,HINCKLEY,HIA04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,149.97,3.0,49.99,,,0.0,,,,,,,0.05,0.0,0.05,<10%,3.0,0.05,0.0,61.0
215,BC01,BC01,0,false,false,HIA04-2,{},0,0,0,Complete,0.0,,"159.0",0,,Medina Fiber,YES,0,,HOA,"0.0",159,"2022-06-28",,6515,HIA04,"7/29/21","2022-08-25",,,"6",0.0,1.0,6515,,,,,0,0,,,,,,0,,"0.0",NO,1,Permits Approved,"2021-12-08","2021-11-08",Permits Approved Ready For Construction,8,8,159,0,Planning,0.0,0,Detailed Design,0.025,6515,"Ring: HIA HIB Ring - Planning, Feeder: HIA04-2 - Detailed Design, FH: Permits Approved Ready For Construction",0.058750000000000004,Permits Approved Ready For Construction,Permits Approved Ready For Construction,9,0.0,1.3912499999999999,7.95,0.1,HIA HIB Ring,HIA04-2,F3,159,Brunswick Central 01 (BC01),Medina,Survey,Survey,Survey,BC01,,,,,,,,,,,,,,0,122482,122482,122482.0,770.33,TBD,,"6.0",,,,,HINCKLEY,HIA04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,179.97,3.0,59.99,,,0.0,,,,,,,0.02,0.0,0.02,<10%,3.0,0.02,0.0,156.0
216,BC03,BC03,0,false,false,HIA04-2,{},0,0,0,Complete,0.0,,,0,,Medina Fiber,,0,,,,124,"2022-06-30",,7428,HIA04,"7/29/21","2022-08-29",,,"6",0.0,1.0,7428,,,,,0,0,,,,,,0,,"0.0",NO,2,Not Submitted,,,Construction Package,3,3,124,0,Planning,0.0,0,Detailed Design,0.025,7428,"Ring: HIA HIB Ring - Planning, Feeder: HIA04-2 - Detailed Design, FH: Construction Package",0.03375,Construction Package,Construction Package,4,0.0,1.085,3.1,0.05,HIA HIB Ring,HIA04-2,F3,124,Brunswick Central 03 (BC03),Medina,Survey,Survey,Survey,BC03,,,,,,,,,,,,,,0,139646,139646,139646.0,1126.18,TBD,,"6.0",,,,,HINCKLEY,HIA04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,259.96,4.0,64.99,,,0.0,,,,,,,0.03,0.0,0.03,<10%,4.0,0.03,0.0,120.0
217,BC04,BC04,0,false,false,HIA04-2,{},0,0,0,Complete,0.0,,,0,,Medina Fiber,YES,0,,,,128,"2022-07-06",,8180,HIA04,"7/29/21","2022-08-31",,,"6",0.0,1.0,8180,,,,,0,0,,,,,,0,,"0.0",NO,1,Permits Approved,"2021-12-08","2021-11-15",Permits Approved Ready For Construction,6,6,128,0,Planning,0.0,0,Detailed Design,0.025,8180,"Ring: HIA HIB Ring - Planning, Feeder: HIA04-2 - Detailed Design, FH: Permits Approved Ready For Construction",0.058750000000000004,Permits Approved Ready For Construction,Permits Approved Ready For Construction,8,0.0,1.1199999999999999,6.4,0.1,HIA HIB Ring,HIA04-2,F3,128,Brunswick Central 04 (BC04),Medina,Survey,Survey,Survey,BC04,,,,,,,,,,,,,,0,153784,153784,153784.0,1201.44,TBD,,"6.0",,,,,HINCKLEY,HIA04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,259.96999999999997,3.0,86.66,,,0.0,,,,,,,0.02,0.0,0.02,<10%,3.0,0.02,0.0,125.0
218,BC16,BC16,0,false,false,HIA04-2,{},0,0,0,Complete,0.0,,,0,,Medina Fiber,,0,,,,119,"2022-07-07",,6150,HIA04,"7/29/21","2022-08-31",,,"6",0.0,1.0,6150,,,,,0,0,,,,,,0,,"0.0",NO,3,Not Submitted,,,Construction Package,3,3,119,0,Planning,0.0,0,Detailed Design,0.025,6150,"Ring: HIA HIB Ring - Planning, Feeder: HIA04-2 - Detailed Design, FH: Construction Package",0.03375,Construction Package,Construction Package,4,0.0,1.0412499999999998,2.975,0.05,HIA HIB Ring,HIA04-2,F3,119,Brunswick Central 16 (BC16),Medina,Survey,Survey,Survey,BC16,,,,,,,,,,,,,,0,115620,115620,115620.0,971.6,TBD,,"6.0",,,,,HINCKLEY,HIA04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,157.96,4.0,39.49,,,0.0,,,,,,,0.03,0.0,0.03,<10%,4.0,0.03,0.0,115.0
219,BC15,BC15,0,false,false,HIA04-2,{},0,0,0,Complete,0.0,,,0,,Medina Fiber,,0,,,,158,"2022-07-12",,8024,HIA04,"7/29/21","2022-08-31",,,"6",0.0,1.0,8024,,,,,0,0,,,,,,0,,"0.0",NO,1,Not Submitted,,,Construction Package,4,4,158,0,Planning,0.0,0,Detailed Design,0.025,8024,"Ring: HIA HIB Ring - Planning, Feeder: HIA04-2 - Detailed Design, FH: Construction Package",0.03375,Construction Package,Construction Package,5,0.0,1.3824999999999998,3.95,0.05,HIA HIB Ring,HIA04-2,F3,158,Brunswick Central 15 (BC15),Medina,Survey,Survey,Survey,BC15,,,,,,,,,,,,,,0,150851,150851,150851.0,954.75,TBD,,"6.0",,,,,HINCKLEY,HIA04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,229.97,5.0,45.99,,,0.0,,,,,,,0.03,0.0,0.03,<10%,5.0,0.03,0.0,153.0
220,BC14,BC14,0,false,false,HIA04-2,{},0,0,0,Complete,0.0,,,0,,Medina Fiber,,0,,,,96,"2022-07-14",,8487,HIA04,"7/29/21","2022-09-02",,,"6",0.0,1.0,8487,,,,,0,0,,,,,,0,,"0.0",NO,2,Not Submitted,,,Construction Package,2,2,96,0,Planning,0.0,0,Detailed Design,0.025,8487,"Ring: HIA HIB Ring - Planning, Feeder: HIA04-2 - Detailed Design, FH: Construction Package",0.03375,Construction Package,Construction Package,3,0.0,0.8399999999999999,2.4000000000000004,0.05,HIA HIB Ring,HIA04-2,F3,96,Brunswick Central 14 (BC14),Medina,Survey,Survey,Survey,BC14,,,,,,,,,,,,,,0,159556,159556,159556.0,1662.04,TBD,,"6.0",,,,,HINCKLEY,HIA04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,149.97,3.0,49.99,,,0.0,,,,,,,0.03,0.0,0.03,<10%,3.0,0.03,0.0,93.0
221,BC14.1,BC14.1,0,false,false,HIA04-2,{},0,0,0,Complete,0.0,,"300.0",0,,Medina Fiber,,0,,MDU,"0.0",300,"2022-07-18",,,HIA04,"7/29/21","2022-09-02",,,"6",0.0,0.0,0,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Construction Package,8,8,300,0,Planning,0.0,0,Detailed Design,0.025,0,"Ring: HIA HIB Ring - Planning, Feeder: HIA04-2 - Detailed Design, FH: Construction Package",0.03375,Construction Package,Construction Package,10,0.0,2.6249999999999996,7.5,0.05,HIA HIB Ring,HIA04-2,F3,300,Brunswick Central 14.1 (BC14.1),Medina,Survey,Survey,Survey,BC14.1,,,,,,,,,,,,,,0,0,0,0.0,0.0,TBD,,"6.0",,,,,HINCKLEY,HIA04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,209.97,3.0,69.99,,,0.0,,,,,,,0.01,0.0,0.01,<10%,3.0,0.01,0.0,297.0
222,BC11,BC11,0,false,false,HIA04-2,{},0,0,0,Complete,0.0,,"61.0",0,,Medina Fiber,,0,,MDU,"99.0",160,"2022-07-18",,6722,HIA04,"7/29/21","2022-09-06",,,"6",0.0,1.0,6722,,,,,0,0,,,,,,0,,"0.0",NO,2,Not Submitted,,,Construction Package,4,4,160,0,Planning,0.0,0,Detailed Design,0.025,6722,"Ring: HIA HIB Ring - Planning, Feeder: HIA04-2 - Detailed Design, FH: Construction Package",0.03375,Construction Package,Construction Package,5,0.0,1.4,4.0,0.05,HIA HIB Ring,HIA04-2,F3,160,Brunswick Central 11 (BC11),Medina,Survey,Survey,Survey,BC11,,,,,,,,,,,,,,0,126374,126374,126374.0,789.84,TBD,,"6.0",,,,,HINCKLEY,HIA04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,107.97,2.0,53.98,,,0.0,,,,,,,0.01,0.0,0.01,<10%,2.0,0.01,0.0,158.0
223,BC09.1,BC09.1,0,false,false,HIA04-2,{},0,0,0,Complete,0.0,,,0,,Medina Fiber,,0,,HOA,,194,"2022-07-20",,6473,HIA04,"7/29/21","2022-09-06",,,"6",0.0,1.0,6473,,,,,0,0,,,,,,0,,"0.0",NO,1,Not Submitted,,,Construction Package,5,5,194,0,Planning,0.0,0,Detailed Design,0.025,6473,"Ring: HIA HIB Ring - Planning, Feeder: HIA04-2 - Detailed Design, FH: Construction Package",0.03375,Construction Package,Construction Package,7,0.0,1.6974999999999998,4.8500000000000005,0.05,HIA HIB Ring,HIA04-2,F3,194,Brunswick Central 09.1 (BC09.1),Medina,Survey,Survey,Survey,BC09.1,,,,,,,,,,,,,,0,121692,121692,121692.0,627.28,TBD,,"6.0",,,,,HINCKLEY,HIA04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,49.99,1.0,49.99,,,0.0,,,,,,,0.01,0.0,0.01,<10%,1.0,0.01,0.0,193.0
224,BC10,BC10,0,false,false,HIA04-2,{},0,0,0,Complete,0.0,,"359.0",0,,Medina Fiber,,0,,MDU,"0.0",359,"2022-07-27",,5561,HIA04,"7/29/21","2022-09-07",,,"6",0.0,1.0,5561,,,,,0,0,,,,,,0,,"0.0",NO,1,Not Submitted,,,Construction Package,9,9,359,0,Planning,0.0,0,Detailed Design,0.025,5561,"Ring: HIA HIB Ring - Planning, Feeder: HIA04-2 - Detailed Design, FH: Construction Package",0.03375,Construction Package,Construction Package,12,0.0,3.14125,8.975,0.05,HIA HIB Ring,HIA04-2,F3,359,Brunswick Central 10 (BC10),Medina,Survey,Survey,Survey,BC10,,,,,,,,,,,,,,0,104547,104547,104547.0,291.22,TBD,,"6.0",,,,,HINCKLEY,HIA04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,79.99,1.0,79.99,,,0.0,,,,,,,0.0,0.0,0.0,<10%,1.0,0.0,0.0,358.0
225,BC10.1,BC10.1,0,false,false,HIA04-2,{},0,0,0,Complete,0.0,,"352.0",0,,Medina Fiber,,0,,MDU,"0.0",352,"2022-08-15",,,HIA04,,"2022-09-07",,,"6",0.0,0.0,0,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Construction Package,9,9,352,0,Planning,0.0,0,Detailed Design,0.025,0,"Ring: HIA HIB Ring - Planning, Feeder: HIA04-2 - Detailed Design, FH: Construction Package",0.03375,Construction Package,Construction Package,12,0.0,3.0799999999999996,8.8,0.05,HIA HIB Ring,HIA04-2,F3,352,Brunswick Central 10.1 (BC10.1),Medina,Survey,Survey,Survey,BC10.1,,,,,,,,,,,,,,0,0,0,0.0,0.0,TBD,,"6.0",,,,,HINCKLEY,HIA04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,179.97,3.0,59.99,,,0.0,,,,,,,0.01,0.0,0.01,<10%,3.0,0.01,0.0,349.0
226,BS05,BS05,0,false,false,HIA04-2,{},0,0,0,Complete,0.0,,,0,,Medina Fiber,,0,,,,94,"2022-08-16",,10232,HIA04,"7/29/21","2022-09-08",,,"6",0.0,1.0,10232,,,,,0,0,,,,,,0,,"0.0",NO,1,Not Submitted,,,Construction Package,2,2,94,0,Planning,0.0,0,Detailed Design,0.025,10232,"Ring: HIA HIB Ring - Planning, Feeder: HIA04-2 - Detailed Design, FH: Construction Package",0.03375,Construction Package,Construction Package,3,0.0,0.8224999999999999,2.35,0.05,HIA HIB Ring,HIA04-2,F3,94,Brunswick South 05 (BS05),Medina,Survey,Survey,Survey,BS05,,,,,,,,,,,,,,0,192362,192362,192362.0,2046.4,TBD,,"6.0",,,,,HINCKLEY,HIA04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,179.97,3.0,59.99,,,0.0,,,,,,,0.03,0.0,0.03,<10%,3.0,0.03,0.0,91.0
227,BS04,BS04,0,false,false,HIA04-2,{},0,0,0,Complete,0.0,,,0,,Medina Fiber,,0,,,,95,"2022-07-28",,15137,HIA04,"7/29/21","2022-09-13",,,"6",0.0,1.0,15137,,,,,0,0,,,,,,0,,"0.0",NO,3,Not Submitted,,,Construction Package,2,2,95,0,Planning,0.0,0,Detailed Design,0.025,15137,"Ring: HIA HIB Ring - Planning, Feeder: HIA04-2 - Detailed Design, FH: Construction Package",0.03375,Construction Package,Construction Package,3,0.0,0.8312499999999999,2.375,0.05,HIA HIB Ring,HIA04-2,F3,95,Brunswick South 04 (BS04),Medina,Survey,Survey,Survey,BS04,,,,,,,,,,,,,,0,284576,284576,284576.0,2995.54,TBD,,"6.0",,,,,HINCKLEY,HIA04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,282.94,4.0,70.74,,,0.0,,,,,,,0.04,0.0,0.04,<10%,4.0,0.04,0.0,91.0
228,BS03,BS03,0,false,false,HIA04-2,{},0,0,0,Complete,0.0,,,0,,Medina Fiber,,0,,,,96,"2022-08-01",,10272,HIA04,"7/29/21","2022-09-13",,,"6",0.0,1.0,10272,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Construction Package,2,2,96,0,Planning,0.0,0,Detailed Design,0.025,10272,"Ring: HIA HIB Ring - Planning, Feeder: HIA04-2 - Detailed Design, FH: Construction Package",0.03375,Construction Package,Construction Package,3,0.0,0.8399999999999999,2.4000000000000004,0.05,HIA HIB Ring,HIA04-2,F3,96,Brunswick South 03 (BS03),Medina,Survey,Survey,Survey,BS03,,,,,,,,,,,,,,0,193114,193114,193114.0,2011.6,TBD,,"6.0",,,,,HINCKLEY,HIA04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,157.96,3.0,52.65,,,0.0,,,,,,,0.03,0.0,0.03,<10%,3.0,0.03,0.0,93.0
229,BS02,BS02,0,false,false,HIA04-2,{},0,0,0,Complete,0.0,,,0,,Medina Fiber,,0,,HOA,,96,"2022-08-03",,9743,HIA04,"7/29/21","2022-09-14",,,"6",0.0,1.0,9743,,,,,0,0,,,,,,0,,"0.0",NO,2,Not Submitted,,,Construction Package,2,2,96,0,Planning,0.0,0,Detailed Design,0.025,9743,"Ring: HIA HIB Ring - Planning, Feeder: HIA04-2 - Detailed Design, FH: Construction Package",0.03375,Construction Package,Construction Package,3,0.0,0.8399999999999999,2.4000000000000004,0.05,HIA HIB Ring,HIA04-2,F3,96,Brunswick South 02 (BS02),Medina,Survey,Survey,Survey,BS02,,,,,,,,,,,,,,0,183168,183168,183168.0,1908.0,TBD,,"6.0",,,,,HINCKLEY,HIA04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,229.97,4.0,57.49,,,0.0,,,,,,,0.04,0.0,0.04,<10%,4.0,0.04,0.0,92.0
230,BS01,BS01,0,false,false,HIA04-2,{},0,0,0,Complete,0.0,,,0,,Medina Fiber,,0,,,,63,"2022-08-08",,6456,HIA04,"7/29/21","2022-09-14",,,"6",0.0,1.0,6456,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Construction Package,2,2,63,0,Planning,0.0,0,Detailed Design,0.025,6456,"Ring: HIA HIB Ring - Planning, Feeder: HIA04-2 - Detailed Design, FH: Construction Package",0.03375,Construction Package,Construction Package,2,0.0,0.5512499999999999,1.5750000000000002,0.05,HIA HIB Ring,HIA04-2,F3,63,Brunswick South 01 (BS01),Medina,Survey,Survey,Survey,BS01,,,,,,,,,,,,,,0,121373,121373,121373.0,1926.56,TBD,,"6.0",,,,,HINCKLEY,HIA04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,179.97,3.0,59.99,,,0.0,,,,,,,0.05,0.0,0.05,<10%,3.0,0.05,0.0,60.0
231,BC21,BC21,0,false,false,HIA05-1,{},0,0,0,Complete,0.0,,,0,,Medina Fiber,,0,,,,191,"2022-06-23",,10948,HIA05,"7/29/21","2022-08-24",,,"6",0.0,1.0,10948,,,,,0,0,,,,,,0,,"0.0",NO,1,Not Submitted,,,Construction Package,5,5,191,0,Planning,0.0,0,Construction Package,0.05,10948,"Ring: HIA HIB Ring - Planning, Feeder: HIA05-1 - Construction Package, FH: Construction Package",0.042499999999999996,Construction Package,Construction Package,8,0.0,3.3425,4.775,0.05,HIA HIB Ring,HIA05-1,F3,191,Brunswick Central 21 (BC21),Medina,Survey,Survey,Survey,BC21,,,,,,,,,,,,,,0,205822,205822,205822.0,1077.6,TBD,,"6.0",,,,,HINCKLEY,HIA05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,79.99,1.0,79.99,,,0.0,,,,,,,0.01,0.0,0.01,<10%,1.0,0.01,0.0,190.0
232,BC13,BC13,0,false,false,HIA05-2,{},0,0,0,Complete,0.0,,,0,,Medina Fiber,,0,,,,160,"2022-06-28",,6558,HIA05,"7/29/21","2022-09-15",,,"6",0.0,1.0,6558,,,,,0,0,,,,,,0,,"0.0",NO,3,Not Submitted,,,Construction Package,4,4,160,0,Planning,0.0,0,Detailed Design,0.025,6558,"Ring: HIA HIB Ring - Planning, Feeder: HIA05-2 - Detailed Design, FH: Construction Package",0.03375,Construction Package,Construction Package,5,0.0,1.4,4.0,0.05,HIA HIB Ring,HIA05-2,F3,160,Brunswick Central 13 (BC13),Medina,Survey,Survey,Survey,BC13,,,,,,,,,,,,,,0,123290,123290,123290.0,770.56,TBD,,"6.0",,,,,HINCKLEY,HIA05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,157.97,2.0,78.98,,,0.0,,,,,,,0.01,0.0,0.01,<10%,2.0,0.01,0.0,158.0
233,BC06,BC06,0,false,false,HIA05-2,{},0,0,0,Complete,0.0,,,0,,Medina Fiber,,0,,,,117,"2022-06-29",,7518,HIA05,"7/29/21","2022-09-16",,,"6",0.0,1.0,7518,,,,,0,0,,,,,,0,,"0.0",NO,1,Not Submitted,,,Construction Package,3,3,117,0,Planning,0.0,0,Detailed Design,0.025,7518,"Ring: HIA HIB Ring - Planning, Feeder: HIA05-2 - Detailed Design, FH: Construction Package",0.03375,Construction Package,Construction Package,4,0.0,1.02375,2.9250000000000003,0.05,HIA HIB Ring,HIA05-2,F3,117,Brunswick Central 06 (BC06),Medina,Survey,Survey,Survey,BC06,,,,,,,,,,,,,,0,141338,141338,141338.0,1208.02,TBD,,"6.0",,,,,HINCKLEY,HIA05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,199.98,2.0,99.99,,,0.0,,,,,,,0.02,0.0,0.02,<10%,2.0,0.02,0.0,115.0
